task_id,level,question,solution,created_at,knowledge_area_ordering,knowledge_area_addition,knowledge_area_subtraction,knowledge_area_multiplication,knowledge_area_division
a4fe8df7-2817-46c3-8115-830850d4e2d8,Low,Hitunglah: $$\frac{6}{7}$$ + $$\frac{4}{7}$$,$$1\frac{3}{7}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
a50537a8-0ac6-4995-9765-45fdb42b12ac,Low,Hitunglah: $$8$$ \div $$2$$,$$4$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a51ab58d-7879-471b-908f-f1327540d3d7,High,Hitunglah: $$2\frac{1}{10}$$ + $$2\frac{3}{10}$$ + $$5\frac{2}{5}$$,$$9\frac{4}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a52d22c2-99a0-4cc9-8e3f-d46a543127c7,Low,Hitunglah: $$\frac{7}{9}$$ \div $$1\frac{1}{9}$$,$$\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a538074c-1610-42dc-a00d-83d69a7eb6fc,Low,Hitunglah: $$2\frac{1}{4}$$ + $$1\frac{1}{4}$$,$$3\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a55d5bb3-3b53-41b7-90bf-e4b3f7ac3d24,High,Hitunglah: $$1$$ \times $$1\frac{1}{5}$$ - $$2\frac{1}{2}$$,$$-2\frac{3}{10}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
a59a4061-1a67-4d73-aa51-4433d7109eeb,Low,Hitunglah: $$\frac{1}{5}$$ + $$2$$,$$2\frac{1}{5}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
a5e65b2f-18af-4470-9f63-0b5312d0c53e,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{1}{2}$$, $$\frac{1}{7}$$, $$\frac{2}{9}$$, $$\frac{2}{7}$$","$$1\frac{1}{2}$$, $$\frac{2}{7}$$, $$\frac{2}{9}$$, $$\frac{1}{7}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
a6346b38-20d4-4214-ad4c-90a20adfdd59,High,Hitunglah: $$1$$ - $$4$$ + $$1\frac{1}{2}$$,$$-2\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
a68cbb51-2d98-4442-8f38-d9645ae03775,Low,Hitunglah: $$1\frac{1}{8}$$ \div $$1$$,$$1\frac{1}{8}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a69db3e7-9f2f-4f98-a30c-d77601b5f297,Low,Hitunglah: $$1\frac{1}{9}$$ - $$1$$,$$\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
a6ba9edf-b62e-458e-ad32-8d5e5ff59b57,High,Hitunglah: $$\frac{2}{9}$$ - $$2$$ - $$2$$,$$-4\frac{7}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
a6cba20e-9279-4b66-8ed3-02df559db104,Low,Hitunglah: $$1$$ - $$\frac{5}{6}$$,$$\frac{1}{6}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
a6cda7b2-11b5-40f2-9130-a3f1d570f52a,Low,Hitunglah: $$5\frac{1}{2}$$ + $$4\frac{1}{2}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a6e0ae32-fd05-46f2-93a4-4945d94e7c3b,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{3}{4}$$, $$2\frac{1}{2}$$, $$1\frac{1}{5}$$","$$2\frac{1}{2}$$, $$1\frac{1}{5}$$, $$\frac{3}{4}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
a701bf92-dca0-4e25-828e-9af0cdd9ed7f,High,Hitunglah: $$2\frac{1}{2}$$ + $$3\frac{1}{2}$$ + $$4\frac{1}{2}$$,$$10\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a7773aa6-5bd3-49a8-ba92-bd33c712b13c,Low,Hitunglah: $$3\frac{1}{2}$$ \div $$2\frac{1}{4}$$,$$1\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a77e9def-6c2b-4c58-98de-bc517b5735e2,Low,Hitunglah: $$1\frac{5}{8}$$ + $$3\frac{5}{8}$$,$$5\frac{1}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a79ffeea-fcce-4187-871a-03f34b28384b,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{2}{3}$$, $$1\frac{2}{3}$$, $$2$$, $$5\frac{1}{3}$$","$$\frac{2}{3}$$, $$1\frac{2}{3}$$, $$2$$, $$5\frac{1}{3}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
a7cdb49e-2107-4178-a6e9-07dd3250ba12,Low,Hitunglah: $$2$$ \times $$\frac{2}{5}$$,$$\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
a7e42f28-a95d-47ab-ba95-31246d3f9247,Low,Hitunglah: $$\frac{1}{2}$$ \div $$4$$,$$\frac{1}{8}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a8074688-9943-4c38-a4a6-1dd62b5910c5,Low,Hitunglah: $$\frac{1}{2}$$ \div $$4\frac{1}{2}$$,$$\frac{1}{9}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
a80afdf8-b761-46f4-9ee3-e9ff45e41338,High,Hitunglah: $$4\frac{1}{2}$$ + $$1\frac{1}{2}$$ + $$3\frac{1}{2}$$,$$9\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a817dba3-0360-40eb-b4b4-ecd698b5015a,Low,Hitunglah: $$4$$ \times $$1\frac{3}{7}$$,$$5\frac{5}{7}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
a82dbdb7-07d6-43f4-9b52-128cc6085d96,Low,Hitunglah: $$3\frac{1}{3}$$ \times $$1\frac{1}{8}$$,$$3\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
a8518fbc-cb8d-4fdc-9897-37a7e51912d6,High,Hitunglah: $$5$$ - $$1\frac{1}{2}$$ - $$\frac{1}{2}$$,$$3$$,2026-02-24 12:21:20.772155,false,false,true,false,false
a8591fdf-67f1-48c0-b09f-02f9adb0d53b,Low,Hitunglah: $$\frac{1}{2}$$ \times $$1$$,$$\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
a876e896-b45c-42ad-a495-2407a23c8a19,Low,Hitunglah: $$4\frac{5}{8}$$ + $$2\frac{3}{8}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a8b3587b-66bf-4f9d-ac6e-c0680a88bb30,Low,Hitunglah: $$1\frac{2}{3}$$ \times $$1\frac{1}{3}$$,$$2\frac{2}{9}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
a8e3c6ec-4329-44f4-bba2-f9b54d9dbe22,Low,Hitunglah: $$2\frac{5}{9}$$ + $$4\frac{1}{3}$$,$$6\frac{8}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a8f8c5eb-3ab0-4f59-ad5d-a2265e5465b1,High,Hitunglah: $$9$$ + $$\frac{1}{2}$$ \div $$\frac{2}{3}$$,$$9\frac{3}{4}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
a90131c0-2b16-4939-99fe-8bd04fb5dbfe,Low,Hitunglah: $$2\frac{3}{8}$$ + $$1$$,$$3\frac{3}{8}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
a95fa0c6-a16e-4406-bd85-27d25a12c6e4,High,Hitunglah: $$1\frac{1}{3}$$ + $$5\frac{1}{3}$$ + $$3\frac{1}{3}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a96673c2-a7ee-44d2-ba2c-cb53e48ab544,High,Hitunglah: $$1\frac{1}{10}$$ + $$1\frac{1}{2}$$ + $$1\frac{1}{2}$$,$$4\frac{1}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a970a30a-0e9c-45d5-889b-53dcf263ccf5,Low,Hitunglah: $$2\frac{7}{10}$$ + $$\frac{7}{10}$$,$$3\frac{2}{5}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
a9a6a189-41e0-437e-994c-4d636f826d03,Low,Hitunglah: $$4\frac{1}{4}$$ + $$2\frac{3}{4}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
a9cdb1aa-a3e7-40f3-bda6-a783070cff85,Low,Hitunglah: $$1\frac{1}{3}$$ \times $$\frac{2}{3}$$,$$\frac{8}{9}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
a9fe18bc-9771-4f95-9573-b5c3a1b44040,High,Hitunglah: $$1$$ + $$1\frac{1}{2}$$ - $$\frac{1}{10}$$,$$2\frac{2}{5}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
aa02e823-0a48-4c5f-b3f0-9b9b9fa24af0,Low,Hitunglah: $$5\frac{3}{5}$$ + $$1$$,$$6\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
aa7a2af0-88d0-49cb-a250-2e129322d4a6,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{8}{9}$$, $$1$$, $$\frac{1}{3}$$, $$\frac{2}{5}$$","$$\frac{1}{3}$$, $$\frac{2}{5}$$, $$\frac{8}{9}$$, $$1$$",2026-02-24 12:21:19.677503,true,false,false,false,false
aa84e862-a2c5-45e3-9623-14af54cb8fde,High,Hitunglah: $$\frac{4}{5}$$ + $$1$$ - $$1$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
aaa702d7-d6be-4c2b-8023-96ec7e178b1e,Low,Hitunglah: $$1$$ \div $$1\frac{2}{5}$$,$$\frac{5}{7}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
aab21b9c-ca7d-49d9-999e-68b4d67d847a,Low,Hitunglah: $$\frac{5}{9}$$ \div $$2\frac{1}{2}$$,$$\frac{2}{9}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
aad0488b-eb54-4e80-9434-5909e1f86291,High,Hitunglah: $$1\frac{2}{5}$$ \times $$9$$ \div $$7$$,$$1\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,false,true,true
aae423ab-6638-40f2-9d3f-87837c384923,High,Hitunglah: $$\frac{7}{9}$$ - $$\frac{2}{3}$$ \times $$1$$,$$\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
ab138b94-9f8c-44ab-8181-624b08f3fe3c,Low,Hitunglah: $$4\frac{1}{2}$$ + $$5\frac{1}{3}$$,$$9\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ab3ce562-b248-4cb2-a212-397349b30060,Low,Hitunglah: $$3\frac{2}{3}$$ + $$3\frac{1}{3}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ab7437ce-8305-4aef-b1af-c0917907fe7a,Low,Hitunglah: $$2\frac{1}{2}$$ + $$3\frac{1}{2}$$,$$6$$,2026-03-02 04:35:26.287887,false,true,false,false,false
abaf1059-3b2d-4ba6-a509-39389dc130c6,Low,Hitunglah: $$1\frac{1}{4}$$ - $$\frac{1}{2}$$,$$\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
abbbbe55-929e-4d00-bdc7-7460b8778d3e,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{4}{9}$$, $$\frac{2}{5}$$, $$1\frac{3}{4}$$","$$1\frac{3}{4}$$, $$\frac{4}{9}$$, $$\frac{2}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
abdfadd8-539c-4b38-ab1e-370b02ee80e5,High,Hitunglah: $$5\frac{1}{10}$$ + $$1\frac{1}{10}$$ + $$3\frac{3}{10}$$,$$9\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
abeb4a67-91d8-40e8-bead-f4ab4a2c1007,Low,Hitunglah: $$4$$ \times $$1\frac{1}{8}$$,$$4\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
abec33ee-bb71-4a37-9dbe-e0aa9693aabf,High,Hitunglah: $$1$$ - $$\frac{8}{9}$$ \div $$1$$,$$\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
abf68173-d308-46f9-adec-ea7c15ac79cb,Low,Hitunglah: $$\frac{1}{2}$$ \times $$1$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
ac45c11c-7d82-4f4e-a24b-c2dacd9f4d17,High,"Bu Darmi membeli $$12$$ kg gula. $$20%$$ digunakan untuk kue, $$35%$$ dibagikan, sisanya disimpan. Berapa gula yang disimpan?","$$5,4 \text{ kg}$$",2026-02-24 12:21:20.772155,false,true,true,true,false
acdaac6c-b043-45dd-a769-9e7a70051242,High,Hitunglah: $$1\frac{2}{3}$$ + $$3\frac{2}{3}$$ + $$4\frac{2}{3}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ad1a7cc6-aa19-45bd-8178-fb403e45de49,Low,Hitunglah: $$5\frac{1}{3}$$ + $$1\frac{5}{6}$$,$$7\frac{1}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ad5994b5-c49b-4fc1-a3bd-33190e285fbf,High,Hitunglah: $$1$$ \times $$3\frac{1}{3}$$ \times $$1$$,$$3\frac{1}{3}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
ad84fe66-4d48-43a6-837d-00c2fa2824b9,Low,Hitunglah: $$4\frac{1}{2}$$ + $$5\frac{1}{2}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
adeb3b15-6713-4812-b0df-75dacad875b1,Low,Manakah yang lebih besar: $$1\frac{2}{7}$$ atau $$1$$?,$$1\frac{2}{7}$$,2026-02-24 12:21:20.772155,true,false,false,false,false
ae57d4da-459a-4c0c-b99c-5db9e22a4080,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{1}{4}$$, $$3\frac{1}{3}$$, $$1\frac{1}{3}$$, $$7$$","$$1\frac{1}{4}$$, $$1\frac{1}{3}$$, $$3\frac{1}{3}$$, $$7$$",2026-02-24 12:21:20.772155,true,false,false,false,false
ae6339db-6da9-4091-a36e-7b88bd7ee745,High,Hitunglah: $$1\frac{3}{7}$$ + $$2\frac{3}{7}$$ + $$4\frac{2}{7}$$,$$8\frac{1}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ae8cda89-ab63-45a9-97e4-76cce03e761f,High,Hitunglah: $$1\frac{1}{2}$$ - $$3$$ \times $$1\frac{1}{9}$$,$$-2\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
ae8f219a-03e4-40de-b3de-145421d196cd,Low,Hitunglah: $$\frac{1}{4}$$ \div $$\frac{2}{3}$$,$$\frac{3}{8}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
aeb1be00-42e9-462c-bd57-98a957b9fc63,Low,Hitunglah: $$\frac{1}{3}$$ \times $$2$$,$$\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
aefbfddf-9f1c-44ad-967f-df5b7c1e375c,Low,Hitunglah: $$1\frac{2}{3}$$ \div $$10$$,$$\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
afcf769b-459a-4004-b5fe-492ec8cfcd23,Low,Hitunglah: $$\frac{9}{10}$$ + $$1$$,$$1\frac{9}{10}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
afe52685-895f-4310-b339-0bedd705ebcd,Low,Manakah yang lebih besar: $$3$$ atau $$\frac{9}{10}$$?,$$3$$,2026-02-24 12:21:19.677503,true,false,false,false,false
b01f8b1c-f1f0-43f9-bca0-765fbeca60bd,Low,Manakah yang lebih besar: $$1\frac{1}{8}$$ atau $$1\frac{1}{4}$$?,$$1\frac{1}{4}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
b0437275-eea5-443d-9005-2914ca136cb8,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{1}{10}$$, $$3\frac{1}{3}$$, $$5$$, $$\frac{1}{2}$$","$$\frac{1}{10}$$, $$\frac{1}{2}$$, $$3\frac{1}{3}$$, $$5$$",2026-02-24 12:21:20.772155,true,false,false,false,false
b05b014c-fc9e-43fd-aa57-0f47f8ec9e92,High,Hitunglah: $$2\frac{1}{2}$$ - $$2$$ \times $$1$$,$$\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
b061dd2f-d2d0-41bf-a45d-1af5b15e943f,Low,Hitunglah: $$2\frac{2}{3}$$ + $$8$$,$$10\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
b0ca19a2-f9c4-4fd8-9d95-94540f3ff161,Low,Hitunglah: $$3\frac{2}{3}$$ + $$3\frac{1}{3}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b0cef60f-aff8-4e86-8540-97349c191fb2,Low,Hitunglah: $$1\frac{8}{9}$$ - $$1$$,$$\frac{8}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
b1106900-d1b9-43c0-9538-f878f74c50bb,Low,Hitunglah: $$2$$ + $$1\frac{2}{5}$$,$$3\frac{2}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
b14aeadc-36b0-4508-aeeb-158aa1577346,Low,Hitunglah: $$1\frac{1}{4}$$ - $$1$$,$$\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
b1c50f11-c0f7-4e74-b503-8438684cde7c,High,Hitunglah: $$\frac{1}{4}$$ \times $$2$$ \times $$2\frac{1}{2}$$,$$1\frac{1}{4}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
b1d6bf2c-2bec-40a5-bc53-01fbf57ec57e,Low,Hitunglah: $$4\frac{1}{3}$$ + $$4\frac{1}{3}$$,$$8\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b1ed35f8-45f0-4140-a942-fb37b7d84865,Low,Hitunglah: $$2\frac{2}{3}$$ + $$5\frac{2}{3}$$,$$8\frac{1}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b1fc679b-4085-49a6-822c-0366163f3c66,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$3\frac{1}{2}$$, $$\frac{1}{9}$$, $$\frac{7}{9}$$","$$3\frac{1}{2}$$, $$\frac{7}{9}$$, $$\frac{1}{9}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b286533e-b5d1-4e46-8b38-31beb2cc616d,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{4}{5}$$, $$2\frac{1}{3}$$, $$2\frac{2}{3}$$","$$2\frac{2}{3}$$, $$2\frac{1}{3}$$, $$1\frac{4}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b2a01475-a659-4c52-8110-be34851c4905,Low,Hitunglah: $$4\frac{9}{10}$$ + $$\frac{1}{5}$$,$$5\frac{1}{10}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
b2d11e25-c8ee-4b8e-9b0f-c42209c7c3ff,High,Hitunglah: $$3\frac{4}{7}$$ + $$3\frac{2}{7}$$ + $$1\frac{2}{7}$$,$$8\frac{1}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b3bb73bb-b60a-4f22-9c0a-88ea6724786a,Low,Hitunglah: $$4\frac{1}{2}$$ + $$3\frac{1}{2}$$,$$8$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b3c2aaa4-f46d-42d1-ad19-96f9f07d1747,Low,Hitunglah: $$\frac{1}{4}$$ \div $$\frac{1}{2}$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
b3f45a43-ed7a-465a-97f5-2e9655bd1932,High,Hitunglah: $$\frac{5}{9}$$ \div $$1\frac{1}{4}$$ - $$1$$,$$\frac{-5}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
b443bd8c-7bcb-42c0-9d50-cccf6eb41ce0,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{1}{8}$$, $$4\frac{3}{5}$$, $$1\frac{1}{4}$$, $$1\frac{1}{3}$$","$$\frac{1}{8}$$, $$1\frac{1}{4}$$, $$1\frac{1}{3}$$, $$4\frac{3}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b4556e8d-fc65-403c-8e62-8811eaa2ec7b,Low,Hitunglah: $$2$$ \times $$\frac{1}{7}$$,$$\frac{2}{7}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
b489211a-588e-46d5-a710-feb15ae57136,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{3}{8}$$, $$\frac{3}{5}$$, $$\frac{4}{7}$$, $$\frac{7}{9}$$","$$\frac{7}{9}$$, $$\frac{3}{5}$$, $$\frac{4}{7}$$, $$\frac{3}{8}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b4c0fa86-ea5b-495c-84bd-e436a4a47b58,High,Hitunglah: $$5$$ + $$5$$ \div $$2\frac{2}{3}$$,$$6\frac{7}{8}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
b4dd3e66-99d9-4410-a6a6-ca44a59b4e0f,Low,Hitunglah: $$4\frac{3}{10}$$ + $$3\frac{1}{2}$$,$$7\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
b4f0e6b5-f58c-4680-b134-e1455618a3da,Low,Hitunglah: $$1\frac{1}{8}$$ + $$1$$,$$2\frac{1}{8}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
b506d033-4cf0-4f2e-8692-233d1fb47990,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{4}{7}$$, $$1\frac{3}{5}$$, $$1\frac{1}{9}$$","$$1\frac{3}{5}$$, $$1\frac{1}{9}$$, $$\frac{4}{7}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b588aa72-793a-4885-bb4f-f1d249f57f2a,Low,Hitunglah: $$\frac{1}{4}$$ + $$1\frac{1}{4}$$,$$1\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
b58c7389-1e71-4940-acf1-efbdfc42c6dc,Low,Manakah yang lebih besar: $$1$$ atau $$\frac{3}{4}$$?,$$1$$,2026-02-24 12:21:19.677503,true,false,false,false,false
b5ef4da5-99d6-4701-a7f6-87709376feed,Low,Hitunglah: $$1\frac{3}{5}$$ \times $$3$$,$$4\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
b6093157-2b82-4709-8d3d-843f41513584,Low,Hitunglah: $$3$$ + $$1\frac{2}{3}$$,$$4\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
b61eb94d-7167-402c-8bf1-8602517f8368,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{1}{4}$$, $$9$$, $$\frac{1}{9}$$","$$9$$, $$1\frac{1}{4}$$, $$\frac{1}{9}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b6399054-9c45-4a46-ab9c-9f439f901ca2,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{7}{10}$$, $$5\frac{9}{10}$$, $$2\frac{1}{3}$$, $$\frac{2}{3}$$","$$5\frac{9}{10}$$, $$2\frac{1}{3}$$, $$\frac{7}{10}$$, $$\frac{2}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b64bdae1-6bec-4372-bbc9-076f2b91f33a,High,Hitunglah: $$2\frac{1}{2}$$ + $$3\frac{1}{2}$$ + $$1\frac{1}{2}$$,$$7\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b64dc4cd-6744-4b4f-89b8-7df87e89b23e,High,Hitunglah: $$1\frac{1}{8}$$ \times $$1$$ \div $$\frac{1}{3}$$,$$3\frac{3}{8}$$,2026-02-24 12:21:20.772155,false,false,false,true,true
b67039cf-79fb-4f6c-9993-b66b35c54c1a,Low,Hitunglah: $$4\frac{1}{4}$$ + $$5\frac{3}{4}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b68252ca-b8e7-4df1-b85b-e246ba332eb3,High,Hitunglah: $$2\frac{1}{3}$$ + $$2\frac{2}{3}$$ + $$2\frac{2}{3}$$,$$7\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b695bedd-4902-41c8-899d-bec6adbe46cb,Low,Manakah yang lebih besar: $$2\frac{1}{4}$$ atau $$2$$?,$$2\frac{1}{4}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
b6e8f3bb-d820-4187-9c39-b0e932955e04,Low,Hitunglah: $$\frac{1}{2}$$ \div $$\frac{1}{2}$$,$$1$$,2026-02-24 12:21:20.772155,false,false,false,false,true
b6f0caa5-407c-471b-9758-bee100463c21,Low,Hitunglah: $$1$$ - $$\frac{1}{9}$$,$$\frac{8}{9}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
b70ad440-f94f-4a39-a0a1-5add96ebbc37,High,"Bu Yanti memiliki $$4,25$$ kg tepung. Digunakan untuk dua adonan masing-masing $$1,4$$ kg. Ia membeli lagi $$1,5$$ kg. Berapa tepung sekarang?","$$2,95 \text{ kg}$$",2026-02-24 12:21:20.772155,false,true,true,true,false
b78910f4-0ecf-4330-87a2-d3d6d6a92804,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{2}{3}$$, $$3$$, $$\frac{1}{4}$$, $$1\frac{4}{5}$$","$$\frac{1}{4}$$, $$1\frac{2}{3}$$, $$1\frac{4}{5}$$, $$3$$",2026-02-24 12:21:19.677503,true,false,false,false,false
b8285c48-dcef-4672-b95c-c911ba9a93d4,Low,Hitunglah: $$2\frac{3}{8}$$ + $$3\frac{3}{8}$$,$$5\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b82db9ae-608c-46ca-8170-2e992a315e46,Low,Hitunglah: $$2\frac{1}{7}$$ \times $$\frac{7}{10}$$,$$1\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
b82f1e51-6b16-418f-83d1-e94daf11129a,Low,Hitunglah: $$5\frac{2}{5}$$ + $$4\frac{1}{2}$$,$$9\frac{9}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b83188b6-7e8a-4c11-9e79-3ed7b81b6b89,Low,Hitunglah: $$1\frac{3}{4}$$ + $$1\frac{1}{4}$$,$$3$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b8865414-9d55-4d16-b386-eb4ac1c1c47e,Low,Hitunglah: $$\frac{8}{9}$$ - $$\frac{2}{3}$$,$$\frac{2}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
b8ab776b-f713-4c52-892b-5862e147d5c7,Low,Hitunglah: $$1\frac{8}{9}$$ \div $$\frac{4}{9}$$,$$4\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
b8d0c746-7c3b-4e26-b51f-1a64011c0260,Low,Hitunglah: $$1\frac{2}{7}$$ \div $$1\frac{1}{2}$$,$$\frac{6}{7}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
b8eb64b5-f146-4ffd-b9e6-b9fd79537154,Low,Hitunglah: $$5\frac{1}{6}$$ + $$5\frac{1}{3}$$,$$10\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
b95386b5-77ad-485a-901d-b726eeef5718,Low,Hitunglah: $$1\frac{7}{8}$$ - $$\frac{1}{2}$$,$$1\frac{3}{8}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
b9776141-0cd1-4b1c-9298-8cbea4d91b86,Low,Hitunglah: $$1$$ - $$\frac{1}{5}$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
